Machine id		%				Total %
363			0.05305215833996967		0.05305215833996967
375			0.05271840565306998		0.10577056399303966
382			0.05254526804387895		0.15831583203691862
365			0.050030235561521204		0.20834606759843982
366			0.04829432232052309		0.25664038991896293
381			0.048065468520533686		0.3047058584394966
336			0.046294347002614124		0.35100020544211075
350			0.04613772461610274		0.3971379300582135
335			0.0461199389916785		0.443257869049892
333			0.04600959552586284		0.4892674645757549
361			0.04502594160362449		0.5342934061793794
373			0.035852007634025566		0.5701454138134049
377			0.03447289579729325		0.6046183096106982
332			0.033395776603845906		0.638014086214544
352			0.032528455184219145		0.6705425413987631
340			0.02749040483710909		0.6980329462358722
339			0.027136144236332472		0.7251690904722047
327			0.025827630439406557		0.7509967209116113
376			0.02143621458029193		0.7724329354919032
326			0.02118794178220668		0.7936208772741099
364			0.0201433085762281		0.813764185850338
324			0.019731698410981498		0.8334958842613196
348			0.019634240448575226		0.8531301247098948
347			0.01911519059292916		0.872245315302824
325			0.0177772760699142		0.8900225913727382
334			0.015350445765823579		0.9053730371385618
323			0.014173690778407817		0.9195467279169696
378			0.01325192356972727		0.9327986514866968
346			0.012570262290773907		0.9453689137774708
379			0.010447058003639882		0.9558159717811107
362			0.010166299218085874		0.9659822709991965
342			0.010098060495805134		0.9760803314950016
372			0.010047244426021602		0.9861275759210232
321			0.00814182329510271		0.9942693992161259
349			0.005288863948684481		0.9995582631648103
322			0.00023066865962452732		0.9997889318244348
328			0.00012558828675072613		0.9999145201111855
320			8.547988881443931e-05		1.0
total machines: 38
