Machine id		%				Total %
375			0.05431796169279121		0.05431796169279121
382			0.05398687513589374		0.10830483682868494
365			0.053828744243047184		0.16213358107173212
363			0.05366073016939772		0.21579431124112985
361			0.053235753394872604		0.26903006463600243
381			0.053225870214069694		0.32225593485007215
366			0.049697574667430966		0.3719535095175031
373			0.045398391018165285		0.4173519005356684
352			0.045156253088494004		0.4625081536241624
336			0.0450030637860489		0.5075112174102113
333			0.04493882311082999		0.5524500405210413
350			0.04481528335079362		0.597265323871835
335			0.04442489770907869		0.6416902215809136
377			0.04316479215670772		0.6848550137376214
340			0.030840465695479432		0.7156954794331007
339			0.030697159573837243		0.746392639006938
332			0.02965448399913028		0.7760471230060683
326			0.026378209562965747		0.802425332569034
327			0.023240299658041943		0.825665632227076
324			0.021723231404795318		0.8473888636318714
348			0.02122907236464984		0.8686179359965213
323			0.014948310964400783		0.883566246960922
346			0.014197189223379652		0.8977634361843017
347			0.013426301120752703		0.9111897373050544
325			0.012902492538198494		0.9240922298432529
342			0.011533671996995513		0.9356259018402484
376			0.011266826115316953		0.9468927279555653
364			0.011044454547251488		0.9579371825028168
321			0.010441580518274		0.9683787630210908
372			0.008919570674625921		0.9772983336957167
362			0.008899804313020102		0.9861981380087368
349			0.0055543476112352		0.991752485619972
334			0.0037803166571129254		0.9955328022770848
378			0.0023324306694866674		0.9978652329465715
379			0.0019815777509833766		0.9998468106975549
322			9.883180802909608e-05		0.9999456425055839
328			2.9649542408728826e-05		0.9999752920479926
320			2.470795200727402e-05		0.9999999999999999
total machines: 38
